crop_code,crop_name,crop_name_en,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code,Note / Variety Name
66534,ΝΕΚΤΑΡΙΝΙΑ PRO 606 (FRESH GARNET),Nectarine Pro 606 (Fresh Garnet),Nectarine Pro 606 (Fresh Garnet),nectarine,3303010900,0,EL,Nectarine
66535,ΝΕΚΤΑΡΙΝΙΑ ZAI845NJ (BIG GLORY),Nectarine ZAI845NJ (Big Glory),Nectarine ZAI845NJ (Big Glory),nectarine,3303010900,0,EL,Nectarine
66536,ΝΕΚΤΑΡΙΝΙΑ PRO 28 (EXTREME 28),Nectarine Pro 28 (Extreme 28),Nectarine Pro 28 (Extreme 28),nectarine,3303010900,0,EL,Nectarine
66542,ΝΕΚΤΑΡΙΝΙΑ PRO_563 (EXTREME GLOBE),Nectarine Pro_563 (Extreme Globe),Nectarine Pro_563 (Extreme Globe),nectarine,3303010900,0,EL,Nectarine
66543,ΝΕΚΤΑΡΙΝΙΑ PRO_606 (GREEN GARNET),Nectarine Pro_606 (Green Garnet),Nectarine Pro_606 (Green Garnet),nectarine,3303010900,0,EL,Nectarine
66547,ΝΕΚΤΑΡΙΝΙΑ PIT LANE,Nectarine Pit Lane,Nectarine Pit Lane,nectarine,3303010900,0,EL,Nectarine
66548,ΝΕΚΤΑΡΙΝΙΑ LAMI NECTAR,Nectarine Lami Nectar,Nectarine Lami Nectar,nectarine,3303010900,0,EL,Nectarine
66549,ΝΕΚΤΑΡΙΝΙΑ DOLZA 2,Nectarine Dolza 2,Nectarine Dolza 2,nectarine,3303010900,0,EL,Nectarine
66550,ΝΕΚΤΑΡΙΝΙΑ DOLZA 3,Nectarine Dolza 3,Nectarine Dolza 3,nectarine,3303010900,0,EL,Nectarine
66563,ΝΕΚΤΑΡΊΝΙΑ ΠΛΑΤΎΚΑΡΠΑ LUISELLA,Nectarine Flat-fruited Luisella,Nectarine Flat-fruited Luisella,nectarine,3303010900,0,EL,Nectarine
66564,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ PATAGONIA,Nectarine Yellow-fleshed Patagonia,Nectarine Yellow-fleshed Patagonia,nectarine,3303010900,0,EL,Nectarine
66565,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ COPACABANA,Nectarine Yellow-fleshed Copacaban[...],Nectarine Yellow-fleshed Copacaban[...],nectarine,3303010900,0,EL,Nectarine
66566,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ CARACAS,Nectarine Yellow-fleshed Caracas,Nectarine Yellow-fleshed Caracas,nectarine,3303010900,0,EL,Nectarine
66567,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ MOMBASA,Nectarine Yellow-fleshed Mombasa,Nectarine Yellow-fleshed Mombasa,nectarine,3303010900,0,EL,Nectarine
66568,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ ATANAIS,Nectarine Yellow-fleshed Atanais,Nectarine Yellow-fleshed Atanais,nectarine,3303010900,0,EL,Nectarine
66569,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ MATISS,Nectarine Yellow-fleshed Matiss,Nectarine Yellow-fleshed Matiss,nectarine,3303010900,0,EL,Nectarine
66570,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ LUCIANA,Nectarine Yellow-fleshed Luciana,Nectarine Yellow-fleshed Luciana,nectarine,3303010900,0,EL,Nectarine
66571,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ CLARISS,Nectarine Yellow-fleshed Clariss,Nectarine Yellow-fleshed Clariss,nectarine,3303010900,0,EL,Nectarine
66572,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ ESMERALDA,Nectarine Yellow-fleshed Esmeralda,Nectarine Yellow-fleshed Esmeralda,nectarine,3303010900,0,EL,Nectarine
66573,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ ZAITROBO,Nectarine Yellow-fleshed Zaitrobo,Nectarine Yellow-fleshed Zaitrobo,nectarine,3303010900,0,EL,Nectarine
66574,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ ZAI845NJ,Nectarine Yellow-fleshed ZAI845NJ,Nectarine Yellow-fleshed ZAI845NJ,nectarine,3303010900,0,EL,Nectarine
66575,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ ZAI843NJ,Nectarine Yellow-fleshed ZAI843NJ,Nectarine Yellow-fleshed ZAI843NJ,nectarine,3303010900,0,EL,Nectarine
66576,ΝΕΚΤΑΡΊΝΙΑ ΚΙΤΡΙΝΌΣΑΡΚΑ ZAI827NJ,Nectarine Yellow-fleshed ZAI827NJ,Nectarine Yellow-fleshed ZAI827NJ,nectarine,3303010900,0,EL,Nectarine
66577,ΝΕΚΤΑΡΊΝΙΑ ΛΕΥΚΌΣΑΡΚΑ BOREAL,Nectarine White-fleshed Boreal,Nectarine White-fleshed Boreal,nectarine,3303010900,0,EL,Nectarine
66578,ΝΕΚΤΑΡΊΝΙΑ ΛΕΥΚΌΣΑΡΚΑ VAHINE,Nectarine White-fleshed Vahine,Nectarine White-fleshed Vahine,nectarine,3303010900,0,EL,Nectarine
66579,ΝΕΚΤΑΡΊΝΙΑ ΛΕΥΚΌΣΑΡΚΑ TIFANY,Nectarine White-fleshed Tifany,Nectarine White-fleshed Tifany,nectarine,3303010900,0,EL,Nectarine
66610,ΝΕΚΤΑΡΙΝΙΑ REBUS 028,Nectarine Rebus 028,Nectarine Rebus 028,nectarine,3303010900,0,EL,Nectarine
1003,ΜΠΙΖΕΛΙΑ,Peas,Peas,peas,3301020600,0,EL,Pea (Pisum sativum)
1010,CURRY,Curry,Curry,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Curry Plant (Helichrysum italicum) or blend
6001,ΑΝΟΙΞΙΑΤΙΚΗ,Spring (Variety/Sowing),Spring (Variety/Sowing),arable_crops,3301000000,0,EL,Agricultural Term
6002,ΚΑΛΟΚΑΙΡΙΝΗ,Summer (Variety/Sowing),Summer (Variety/Sowing),arable_crops,3301000000,0,EL,Agricultural Term
6003,ΦΘΙΝΟΠΩΡΙΝΗ,Autumn (Variety/Sowing),Autumn (Variety/Sowing),arable_crops,3301000000,0,EL,Agricultural Term
6101,ΦΟΥΛΙΑ ΠΟΛΥΚΑΡΠΗ (Μ-9643),Polykarpi Vetch (M-9643),Polykarpi Vetch (M-9643),vetches,3301090305,0,EL,Bitter Vetch (Vicia ervilia)
8109,ΣΑΝΟΣ ΜΗΔΙΚΗΣ-ΖΩΟΤΡΟΦΕΣ,Alfalfa Hay - Animal Feed,Alfalfa Hay - Animal Feed,alfalfa_lucerne,3301090301,0,EL,Alfalfa (Medicago sativa)
8122,ΜΗΔΙΚΗ ΓΙΑ ΑΠΟΞΗΡΑΝΣΗ - ΑΦΥΔΑΤΩΣΗ,Alfalfa for Drying - Dehydration,Alfalfa for Drying - Dehydration,alfalfa_lucerne,3301090301,0,EL,Alfalfa (Medicago sativa)
8301,ΦΡΑΠΕΣ ΜΕΤΑΠΟΙΗΣΗΣ,Pomelos for Processing,Pomelos for Processing,orchards_fruits,3303010000,0,EL,Pomelo (Citrus maxima)
8302,ΣΑΤΣΟΥΜΕΣ ΜΕΤΑΠΟΙΗΣΗΣ,Satsumas for Processing,Satsumas for Processing,orchards_fruits,3303010000,0,EL,Satsuma Orange (Citrus unshiu)
8688,ΚΟΦΤΟΛΙΒΑΔΑ,Cut Meadows,Cut Meadows,pasture_meadow_grassland_grass,3302000000,0,EL,Grasses/Forage
8782,ΠΡΩΤΕΑΣ,Proteas (Variety),Proteas (Variety),vetches,3301090305,0,EL,Often refers to Vetch or Legumes
10300,ΕΚΤΡΟΦΗ ΣΑΛΙΓΚΑΡΙΩΝ,Snail Farming,Snail Farming,arable_crops,3301000000,0,EL,Heliciculture (Non-plant)
10836,ΠΕΠΙΤΟ,Pepito,Pepito,cucumber_pickle,3301140100,0,EL,Often refers to a Cucumber variety
25002,ΗΔΥΣΑΡΥ ΤΟ ΣΤΕΦΑΝΟΦΟΡΟ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ,Sulla (French Honeysuckle) Seed Prod.,Sulla (French Honeysuckle) Seed Prod.,honeysuckle,3303080500,0,EL,Sulla (Hedysarum coronarium)
25130,ΓΑΛΕΛΑ Η ΑΝΑΤΟΛΙΚΗ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ,Galega (Goat's Rue) Seed Production,Galega (Goat's Rue) Seed Production,galega,3301081900,0,EL,Goat's Rue (Galega orientalis)
25138,ΜΙΔΙΚΗ ΒΑΡΕΛΩΤΗ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ,Medicago scutellata Seed Prod.,Medicago scutellata Seed Prod.,legumes_harvested_green,3301090300,0,EL,Snail Medic (Medicago scutellata)
25139,ΟΡΝΙΘΟΠΟΥΣ Ο ΠΕΠΛΑΤΥΣΜΕΝΟΣ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ,Serradella Seed Production,Serradella Seed Production,serradella,3301084200,0,EL,Serradella (Ornithopus compressus)
25140,ΟΡΝΙΘΟΠΟΥΣ Ο ΒΡΩΣΙΜΟΣ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ,Edible Serradella Seed Production,Edible Serradella Seed Production,serradella,3301084200,0,EL,Serradella (Ornithopus sativus)
25223,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ENRICO,Fodder Fava Bean Seed Production,Fodder Fava Bean Seed Production,beans,3301020100,0,EL,Fava Bean (Vicia faba)
25224,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ KASOS,Fodder Fava Bean Seed Production,Fodder Fava Bean Seed Production,beans,3301020100,0,EL,Fava Bean (Vicia faba)
38001,ARVIKA,Arvika,Arvika,peas,3301020600,0,EL,Field Pea (Pisum sativum)
40520,ΥΒΡΙΔΙΑ,Hybrids,Hybrids,arable_crops,3301000000,0,EL,Agricultural Term
40523,ΕΚΤΑΣΗ ΥΠΟ ΕΜΒΟΛΙΑΣΜ,Area Under Vaccination/Inoculation,Area Under Vaccination/Inoculation,arable_crops,3301000000,0,EL,Agricultural Term
45107,ΠΑΛΙΟΥΡΙ,Paliouri (Jerusalem Thorn),Paliouri (Jerusalem Thorn),shrubberries_shrubs,3303080000,0,EL,Christ's Thorn (Paliurus spina-christi)
45113,Μελισσοκομική Καλλιέργεια Νίγηρας - NIGER,Beekeeping Crop (Niger Seed),Beekeeping Crop (Niger Seed),guizotia_abyssinica_nyger,3301060900,0,EL,Niger (Guizotia abyssinica)
80029,ΚΟΥΚΙ ΚΤΗΝΟΤΡΟΦΙΚΟ  SOLON,Fodder Fava Bean Solon,Fodder Fava Bean Solon,beans,3301020100,0,EL,Fava Bean (Vicia faba)
80039,ΚΟΥΚΙ ΚΤΗΝΟΤΡΟΦΙΚΟ POLYKARPI,Fodder Fava Bean Polykarpi,Fodder Fava Bean Polykarpi,beans,3301020100,0,EL,Fava Bean (Vicia faba)
80040,ΚΟΥΚΙ ΚΤΗΝΟΤΡΟΦΙΚΟ PAVLOS,Fodder Fava Bean Pavlos,Fodder Fava Bean Pavlos,beans,3301020100,0,EL,Fava Bean (Vicia faba)
80041,ΛΑΘΟΥΡΙ ΚΤΗΝΟΤΡΟΦΙΚΟ CHIOS,Fodder Grass Pea Chios,Fodder Grass Pea Chios,peas,3301020600,0,EL,Grass Pea (Lathyrus sativus)
80042,ΛΑΘΟΥΡΙ ΚΤΗΝΟΤΡΟΦΙΚΟ KRITI,Fodder Grass Pea Kriti,Fodder Grass Pea Kriti,peas,3301020600,0,EL,Grass Pea (Lathyrus sativus)
80043,ΛΑΘΟΥΡΙ ΚΤΗΝΟΤΡΟΦΙΚΟ RODOS,Fodder Grass Pea Rodos,Fodder Grass Pea Rodos,peas,3301020600,0,EL,Grass Pea (Lathyrus sativus)
80091,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ ALBUS,Fodder Fava Bean Albus,Fodder Fava Bean Albus,beans,3301020100,0,EL,Fava Bean (Vicia faba)
80097,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ MERKUR,Fodder Fava Bean Merkur,Fodder Fava Bean Merkur,beans,3301020100,0,EL,Fava Bean (Vicia faba)
80164,ΚΟΥΚΙ ΚΤΗΝΟΤΡΟΦΙΚΟ VESUVIO,Fodder Fava Bean Vesuvio,Fodder Fava Bean Vesuvio,beans,3301020100,0,EL,Fava Bean (Vicia faba)
80178,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ ENRICO,Fodder Fava Bean Enrico,Fodder Fava Bean Enrico,beans,3301020100,0,EL,Fava Bean (Vicia faba)
80179,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ KASOS,Fodder Fava Bean Kasos,Fodder Fava Bean Kasos,beans,3301020100,0,EL,Fava Bean (Vicia faba)
99001,ΜΗ ΕΠΙΛΕΞΙΜΕΣ ΕΚΤΑΣΕΙΣ,Non-eligible Areas,Non-eligible Areas,not_known_and_other,3399000000,0,EL,Agricultural Term
95771700,ΦΡΑΓΚΟΣΥΚΙΕΣ,Prickly Pears,Prickly Pears,other_permanent_crops_plantations,3303990000,0,EL,Prickly Pear (Opuntia)
8748,ΚΑΠΠΑΡΗ - ΤΟΠΙΚΟΙ ΠΛΗΘΥΣΜΟΙ,Caper - Local Populations,Caper - Local Populations,nurseries_nursery,3303070000,0,EL,
8749,ΛΙΦΗ Ή ΛΟΥΦΑ ΚΑΤΕΡΙΝΗΣ,Luffa or Luffa of Katerini (Sponge Gourd),Luffa or Luffa of Katerini (Sponge Gourd),nurseries_nursery,3303070000,0,EL,
8750,ΦΥΤΩΡΙΑ ΑΝΘΟΚΟΜΙΚΩΝ,Floriculture Nurseries (Flowers),Floriculture Nurseries (Flowers),nurseries_nursery,3303070000,0,EL,
8751,ΦΥΤΩΡΙΑ ΕΛΙΑΣ,Olive Nurseries,Olive Nurseries,nurseries_nursery,3303070000,0,EL,
8752,ΦΥΤΩΡΙΑ ΛΑΧΑΝΙΚΩΝ,Vegetable Nurseries,Vegetable Nurseries,nurseries_nursery,3303070000,0,EL,
8753,ΦΥΤΩΡΙΑ ΕΛΑΤΗΣ ΚΑΙ ΛΟΙΠΩΝ ΔΑΣΙΚΩΝ ΔΕΝΔΡΩΝ,Nurseries of Fir and other Forest [Trees],Nurseries of Fir and other Forest [Trees],nurseries_nursery,3303070000,0,EL,
8754,ΦΥΤΩΡΙΑ ΚΑΡΠΟΦΟΡΩΝ ΔΕΝΔΡΩΝ ΚΑΙ ΘΑΜΝΩΝ,Nurseries of Fruit Trees and [Shrubs],Nurseries of Fruit Trees and [Shrubs],nurseries_nursery,3303070000,0,EL,
8100,ΑΡΑΧΙΔΑ ΓΕΩΡΓΙΟΥΠΟΛΗΣ,Georgioupoli Peanut,Georgioupoli Peanut,nuts,3303030000,0,EL,
8125,ΚΑΡΥΔΙΕΣ ΕΞΑΙΡΕΣΗ,Walnut trees exception,Walnut trees exception,nuts,3303030000,0,EL,
8126,ΚΑΣΤΑΝΙΕΣ ΓΙΑ ΚΑΡΠΟ,Chestnut trees for fruit/nuts,Chestnut trees for fruit/nuts,nuts,3303030000,0,EL,
8405,ΚΑΡΥΔΙΑ ΓΙΑ ΞΗΡΟ ΚΑΡΠΟ,Walnuts for nuts,Walnuts for nuts,nuts,3303030000,0,EL,
8779,ΚΑΣΤΑΝΙΕΣ ΕΞΑΙΡΕΣΗ,Chestnut trees exception,Chestnut trees exception,nuts,3303030000,0,EL,
21044,ΦΥΣΤΙΚΙΑ TYPE A MALE,Pistachios Type A Male,Pistachios Type A Male,arachis,3301090302,0,EL,
80096,ΣΟΡΓΟ NUTRI HONEY,Sorghum Nutri Honey (Hybrid variety),Sorghum Nutri Honey (Hybrid variety),millet_sorghum,3301010900,0,EL,
610007,ΑΓΡΑΝΑΠΑΥΣΗ ΠΑΡΕΚΚΛΙΣΗ - ΑΡΑΧΙΔΑ,Fallow land derogation - Peanut,Fallow land derogation - Peanut,fallow_land_not_crop,3301110000,0,EL,
8778,ΒΕΛΑΝΙΔΙΕΣ,Oak trees,Oak trees,oak,3306060000,0,EL,
6800,ΒΡΩΜΗ ΔΙΑΦΟΡΑ,Oats (Various),Oats (Various),oats,3301010500,0,EL,
6801,ΒΡΩΜΗ ΒΕΡΜΙΟ,Oats Vermio,Oats Vermio,oats,3301010500,0,EL,
6802,ΒΡΩΜΗ ΚΑΣΑΝΔΡΑ,Oats Kasandra,Oats Kasandra,oats,3301010500,0,EL,
7782,ΒΡΩΜΗ ΤΡΙΚΑΛΩΝ,Oats of Trikala,Oats of Trikala,oats,3301010500,0,EL,
20013,ΒΡΩΜΗ FULVIA,Oats Fulvia,Oats Fulvia,oats,3301010500,0,EL,
20112,ΒΡΩΜΗ ARGENTINA,Oats Argentina,Oats Argentina,oats,3301010500,0,EL,
20144,ΒΡΩΜΗ PIGASOS,Oats Pigasos,Oats Pigasos,oats,3301010500,0,EL,
20145,ΒΡΩΜΗ FLEGA,Oats Flega,Oats Flega,oats,3301010500,0,EL,
80233,ΒΡΩΜΗ PIGASOS,Oats Pigasos,Oats Pigasos,oats,3301010500,0,EL,
80234,ΒΡΩΜΗ FLEGA,Oats Flega,Oats Flega,oats,3301010500,0,EL,
153,"ΑΜΦΙΣΣΗΣ (ΒΟΛΙΩΤΙΚΗ, ΠΗΛΙΟΥ, ΣΤΥΛΙΔΟΣ, ΑΓΡΙΝΙΟΥ)","Amfissis (also known as Voliotiki, Piliou, Stylid...)","Amfissis (also known as Voliotiki, Piliou, Stylid...)",olive_plantations,3303050000,0,EL,
155,"ΑΔΡΑΜΥΤΤΙΝΗ (ΑΔΡΑΜΥΤΙΚΗ ΛΕΣΒΟΥ, ΑΙΒΑΛΙΩΤΙΚΗ, ΦΡΑΓΚ)","Adramyttini (Adramytiki of Lesvos, Aii...)","Adramyttini (Adramytiki of Lesvos, Aii...)",olive_plantations,3303050000,0,EL,
156,"ΑΓΟΥΡΟΜΑΝΑΚΟΛΙΑ (ΑΓΟΥΡΟΜΑΝΑΚΟ, ΑΓΟΥΡΟΜΑΝΑΚΙ)","Agouromanakolia (Agouromanako, ...)","Agouromanakolia (Agouromanako, ...)",olive_plantations,3303050000,0,EL,
159,"ΒΑΛΑΝΟΛΙΑ (ΜΥΤΙΛΙΝΙΑ, ΚΟΛΟΒΗ, ΒΑΛΑΝΑ)","Valanolia (Mytilinia, Kolovi, Vala...)","Valanolia (Mytilinia, Kolovi, Vala...)",olive_plantations,3303050000,0,EL,
164,"ΘΡΟΥΜΠΑ (ΘΡΟΥΜΠΟΛΙΑ, ΘΑΣΙΤΙΚΗ, ΛΑΔΟΛΙΑ, ΘΑΣΟΥ)","Throumpa (Throumpolia, Thasitiki, La...)","Throumpa (Throumpolia, Thasitiki, La...)",olive_plantations,3303050000,0,EL,
165,"ΚΟΥΤΣΟΥΡΕΛΙΑ (ΚΟΥΡΤΕΛΙΑ,ΚΟΥΡΕΛΙΑ)","Koutsourelia (Kourtelia, Kourelia)","Koutsourelia (Kourtelia, Kourelia)",olive_plantations,3303050000,0,EL,
166,"ΚΟΡΩΝΕΙΚΗ (ΚΟΡΩΝΗ, ΒΑΤΣΙΚΗ, ΚΡΗΤΙΚΙΑ, ΚΟΡΩΝΙΑ ΚΡΗ)","Koroneiki (Koroni, Vatsiki, Cretan...)","Koroneiki (Koroni, Vatsiki, Cretan...)",olive_plantations,3303050000,0,EL,
168,"ΚΑΛΑΜΩΝ (ΚΑΛΑΜΑΤΙΑΝΗ, ΤΣΙΓΚΟΛΙ, ΑΕΤΟΝΥΧΙ)","Kalamon (Kalamatiani, Tsigkoli, Av...)","Kalamon (Kalamatiani, Tsigkoli, Av...)",olive_plantations,3303050000,0,EL,
171,"ΚΟΘΡΕΙΚΗ (ΜΑΝΑΚΙ, ΜΑΝΑΚΟΛΙΑ, ΓΛΥΚΟΜΑΝΑΚΟ)","Kothreiki (Manaki, Manakolia, Glyko...)","Kothreiki (Manaki, Manakolia, Glyko...)",olive_plantations,3303050000,0,EL,
183,"ΜΕΓΑΡΕΙΤΙΚΗ (ΠΕΡΑΧΩΡΙΤΙΚΗ, ΒΟΙΒΟΔΙΤΙΚΗ, ΒΟΒΩΔΗ)","Megareitiki (Perachoritiki, Voivoditi...)","Megareitiki (Perachoritiki, Voivoditi...)",olive_plantations,3303050000,0,EL,
189,PICUAL (NEVADILLO BLANCO),Picual (Nevadillo Blanco) — Spanish variety,Picual (Nevadillo Blanco) — Spanish variety,olive_plantations,3303050000,0,EL,
190,ΠΑΤΡΙΝΗ,Patrini (from Patras),Patrini (from Patras),olive_plantations,3303050000,0,EL,
201,"ΤΣΟΥΝΑΤΗ (ΜΑΤΣΟΛΗΑ, ΑΘΗΝΟΛΙΑ)","Tsounati (Matsolia, Athinolia)","Tsounati (Matsolia, Athinolia)",olive_plantations,3303050000,0,EL,
203,ΧΑΛΚΙΔΙΚΗΣ,Halkidikis (from Halkidiki),Halkidikis (from Halkidiki),olive_plantations,3303050000,0,EL,
204,ΧΟΝΔΡΟΛΗΑ,Chondrolia,Chondrolia,olive_plantations,3303050000,0,EL,
3000153,"ΑΜΦΙΣΣΗΣ (ΒΟΛΙΩΤΙΚΗ, ΠΗΛΙΟΥ, ΣΤΥΛΙΔΟΣ, ΑΓΡΙΝΙΟΥ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Amfissis (Voliotiki, Piliou, Stylida...)","Amfissis (Voliotiki, Piliou, Stylida...)",olive_plantations,3303050000,0,EL,
3000154,"ΑΜΥΓΔΑΛΟΛΗΑ (ΣΤΡΑΒΟΜΥΤΑ, ΚΟΥΡΟΜΥΤΑ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Amygdalolia (Stravomyta, Kourom...)","Amygdalolia (Stravomyta, Kourom...)",olive_plantations,3303050000,0,EL,
3000155,"ΑΔΡΑΜΥΤΤΙΝΗ (ΑΔΡΑΜΥΤΙΚΗ ΛΕΣΒΟΥ, ΑΙΒΑΛΙΩΤΙΚΗ,  ΦΡΑΓΚ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Adramyttini (Adramytiki of Lesvos, Aii...)","Adramyttini (Adramytiki of Lesvos, Aii...)",olive_plantations,3303050000,0,EL,
3000156,"ΑΓΟΥΡΟΜΑΝΑΚΟΛΙΑ (ΑΓΟΥΡΟΜΑΝΑΚΟ, ΑΓΟΥΡΟΜΑΝΑΚΙ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ",Agouromanakolia (Agouromanako...),Agouromanakolia (Agouromanako...),olive_plantations,3303050000,0,EL,
3000157,"ARBEQUINE (ARBEQUINA, ARBEQUIN), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Arbequina (Spanish variety), Dual purpose...","Arbequina (Spanish variety), Dual purpose...",olive_plantations,3303050000,0,EL,
3000158,"ΒΑΣΙΛΙΚΑΔΑ (ΒΑΣΙΛΙΚΗ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Vasilikada (Vasiliki), Dual purpose...","Vasilikada (Vasiliki), Dual purpose...",olive_plantations,3303050000,0,EL,
3000159,"ΒΑΛΑΝΟΛΙΑ (ΜΥΤΙΛΙΝΙΑ, ΚΟΛΟΒΗ,  ΒΑΛΑΝΑ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Valanolia (Mytilinia, Kolovi, Vala...)","Valanolia (Mytilinia, Kolovi, Vala...)",olive_plantations,3303050000,0,EL,
3000160,"ΓΑΙΔΟΥΡΕΛΙΑ (ΔΑΜΑΣΚΗΝΑΤΗ, ΑΔΡΟΚΑΡΠΗ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Gaidourelia (Damaskinati, Adrokarp...)","Gaidourelia (Damaskinati, Adrokarp...)",olive_plantations,3303050000,0,EL,
3000161,"ΔΑΜΑΣΚΗΝΑΤΗ ΛΕΣΒΟΥ, ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Damaskinati of Lesvos, Dual purpose...","Damaskinati of Lesvos, Dual purpose...",olive_plantations,3303050000,0,EL,
3000162,"ΔΑΦΝΕΛΙA (ΔΑΦΝΟΚΑΡΠΗ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Dafnelia (Dafnokarpi), Dual purpose...","Dafnelia (Dafnokarpi), Dual purpose...",olive_plantations,3303050000,0,EL,
3000163,"GORDAL, ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Gordal (Spanish variety), Dual purpose","Gordal (Spanish variety), Dual purpose",olive_plantations,3303050000,0,EL,
3000164,"ΘΡΟΥΜΠΑ (ΘΡΟΥΜΠΟΛΙΑ, ΘΑΣΙΤΙΚΗ, ΛΑΔΟΛΙΑ, ΘΑΣΟΥ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Throumpa (Throumpolia, Thasitiki, La...)","Throumpa (Throumpolia, Thasitiki, La...)",olive_plantations,3303050000,0,EL,
3000165,"ΚΟΥΤΣΟΥΡΕΛΙΑ (ΚΟΥΡΤΕΛΙΑ, ΚΟΥΡΕΛΙΑ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Koutsourelia (Kourtelia, Kourelia)...","Koutsourelia (Kourtelia, Kourelia)...",olive_plantations,3303050000,0,EL,
3000166,"ΚΟΡΩΝΕΙΚΗ (ΚΟΡΩΝΗ, ΒΑΤΣΙΚΗ,  ΚΡΗΤΙΚΙΑ,  ΚΟΡΩΝΙΑ ΚΡΗ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Koroneiki (Koroni, Vatsiki, Cretan...)","Koroneiki (Koroni, Vatsiki, Cretan...)",olive_plantations,3303050000,0,EL,
3000167,"ΚΑΛΟΚΑΙΡΙΔΑ (ΠΡΩΙΜΗ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Kalokairida (Early), Dual purpose...","Kalokairida (Early), Dual purpose...",olive_plantations,3303050000,0,EL,
3000168,"ΚΑΛΑΜΩΝ (ΚΑΛΑΜΑΤΙΑΝΗ, ΤΣΙΓΚΟΛΙ,  ΑΕΤΟΝΥΧΙ), ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Kalamon (Kalamatiani, Tsigkoli, Av...)","Kalamon (Kalamatiani, Tsigkoli, Av...)",olive_plantations,3303050000,0,EL,
3000169,"ΚΟΛΥΜΠΑΔΑ, ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Kolympada, Dual purpose","Kolympada, Dual purpose",olive_plantations,3303050000,0,EL,
3000170,"ΚΑΡΟΛΗΑ, ΔΙΠΛΗΣ ΚΑΤΕΥΘΥΝΣΗΣ","Karolia, Dual purpose","Karolia, Dual purpose",olive_plantations,3303050000,0,EL,
